chapter_id,chapter_name,section_id,section_name,req_id,req_description,L
V8,Authorization,V8.3,Authorization Level Operasi,V8.3.3,"Verifikasi bahwa akses terhadap sebuah objek didasarkan pada permission dari subjek asal (originating subject, misalnya consumer), bukan pada permission dari perantara atau layanan mana pun yang bertindak atas nama mereka. Misalnya, jika seorang consumer memanggil sebuah web service menggunakan self-contained token untuk autentikasi, dan layanan tersebut kemudian meminta data dari layanan lain, layanan kedua tersebut harus menggunakan token milik consumer, bukan token machine-to-machine dari layanan pertama, untuk membuat keputusan permission.",3
V8,Authorization,V8.4,Pertimbangan Authorization Lainnya,V8.4.1,Verifikasi bahwa aplikasi multi-tenant menggunakan kontrol cross-tenant untuk memastikan operasi consumer tidak akan pernah memengaruhi tenant lain yang tidak memiliki permission untuk berinteraksi dengan mereka.,2
V8,Authorization,V8.4,Pertimbangan Authorization Lainnya,V8.4.2,"Verifikasi bahwa akses ke interface administratif menerapkan beberapa lapisan keamanan, termasuk verifikasi identitas consumer secara berkelanjutan, penilaian postur keamanan perangkat (device security posture assessment), dan analisis risiko kontekstual, guna memastikan bahwa lokasi jaringan atau endpoint tepercaya bukan satu-satunya faktor untuk authorization, meskipun faktor-faktor tersebut dapat mengurangi kemungkinan akses tidak sah.",3
V9,Self-contained Tokens,V9.1,Sumber dan Integritas Token,V9.1.1,Verifikasi bahwa self-contained token divalidasi menggunakan digital signature atau MAC-nya untuk melindungi dari manipulasi (tampering) sebelum menerima isi token tersebut.,1
V9,Self-contained Tokens,V9.1,Sumber dan Integritas Token,V9.1.2,"Verifikasi bahwa hanya algoritma yang terdapat pada allowlist yang dapat digunakan untuk membuat dan memverifikasi self-contained token, untuk konteks tertentu. Allowlist tersebut harus mencakup algoritma yang diizinkan, idealnya hanya algoritma simetris atau asimetris saja, dan tidak boleh mencakup algoritma 'None'. Jika baik algoritma simetris maupun asimetris harus didukung, kontrol tambahan diperlukan untuk mencegah key confusion.",1
V9,Self-contained Tokens,V9.1,Sumber dan Integritas Token,V9.1.3,"Verifikasi bahwa key material yang digunakan untuk memvalidasi self-contained token berasal dari sumber tepercaya yang telah dikonfigurasi sebelumnya (pre-configured) untuk token issuer tersebut, guna mencegah penyerang menentukan sumber dan key yang tidak tepercaya. Untuk JWT dan struktur JWS lainnya, header seperti 'jku', 'x5u', dan 'jwk' harus divalidasi terhadap allowlist sumber tepercaya.",1
V9,Self-contained Tokens,V9.2,Konten Token,V9.2.1,"Verifikasi bahwa, jika sebuah rentang waktu validitas (validity time span) terdapat pada data token, token dan isinya hanya diterima jika waktu verifikasi berada dalam rentang waktu validitas tersebut. Misalnya, untuk JWT, claims 'nbf' dan 'exp' harus diverifikasi.",1
V9,Self-contained Tokens,V9.2,Konten Token,V9.2.2,"Verifikasi bahwa layanan yang menerima sebuah token memvalidasi bahwa token tersebut memiliki tipe yang benar dan dimaksudkan untuk tujuan yang sesuai sebelum menerima isi token tersebut. Misalnya, hanya access token yang dapat diterima untuk keputusan authorization dan hanya ID Token yang dapat digunakan untuk membuktikan autentikasi pengguna.",2
V9,Self-contained Tokens,V9.2,Konten Token,V9.2.3,"Verifikasi bahwa layanan hanya menerima token yang dimaksudkan untuk digunakan dengan layanan tersebut (audience). Untuk JWT, hal ini dapat dicapai dengan memvalidasi claim 'aud' terhadap allowlist yang didefinisikan pada layanan tersebut.",2
V9,Self-contained Tokens,V9.2,Konten Token,V9.2.4,"Verifikasi bahwa, jika sebuah token issuer menggunakan private key yang sama untuk menerbitkan token bagi audience yang berbeda-beda, token yang diterbitkan tersebut mengandung sebuah audience restriction yang secara unik mengidentifikasi audience yang dituju. Hal ini akan mencegah sebuah token digunakan kembali dengan audience yang tidak dimaksudkan. Jika audience identifier disediakan secara dinamis (dynamically provisioned), token issuer harus memvalidasi audience tersebut guna memastikan bahwa hal ini tidak mengakibatkan audience impersonation.",2
V10,OAuth dan OIDC,V10.1,Keamanan Umum OAuth dan OIDC,V10.1.1,"Verifikasi bahwa token hanya dikirimkan ke komponen yang benar-benar memerlukannya. Misalnya, saat menggunakan pola backend-for-frontend untuk aplikasi JavaScript berbasis browser, access token dan refresh token hanya boleh dapat diakses oleh backend.",2
V10,OAuth dan OIDC,V10.1,Keamanan Umum OAuth dan OIDC,V10.1.2,"Verifikasi bahwa client hanya menerima nilai dari authorization server (seperti authorization code atau ID Token) jika nilai tersebut berasal dari sebuah authorization flow yang diinisiasi oleh user agent session dan transaksi yang sama. Hal ini mensyaratkan bahwa secret yang dihasilkan oleh client, seperti proof key for code exchange (PKCE) 'code_verifier', 'state', atau OIDC 'nonce', tidak dapat ditebak, bersifat spesifik terhadap transaksi tersebut, dan terikat secara aman baik pada client maupun pada user agent session tempat transaksi tersebut dimulai.",2
V10,OAuth dan OIDC,V10.2,OAuth Client,V10.2.1,"Verifikasi bahwa, jika code flow digunakan, OAuth client memiliki perlindungan terhadap serangan browser-based request forgery, yang umum dikenal sebagai cross-site request forgery (CSRF), yang memicu token requests, baik dengan menggunakan fungsionalitas proof key for code exchange (PKCE) atau dengan memeriksa parameter 'state' yang dikirimkan pada authorization request.",2
V10,OAuth dan OIDC,V10.2,OAuth Client,V10.2.2,"Verifikasi bahwa, jika OAuth client dapat berinteraksi dengan lebih dari satu authorization server, client tersebut memiliki pertahanan terhadap mix-up attacks. Misalnya, dapat dilakukan dengan mewajibkan authorization server mengembalikan nilai parameter 'iss' dan memvalidasinya pada authorization response dan token response.",2
V10,OAuth dan OIDC,V10.2,OAuth Client,V10.2.3,Verifikasi bahwa OAuth client hanya meminta scopes (atau parameter authorization lainnya) yang diperlukan pada request ke authorization server.,3
V10,OAuth dan OIDC,V10.3,OAuth Resource Server,V10.3.1,"Verifikasi bahwa resource server hanya menerima access token yang dimaksudkan untuk digunakan dengan layanan tersebut (audience). Audience dapat disertakan dalam access token yang terstruktur (seperti claim 'aud' pada JWT), atau dapat diperiksa menggunakan token introspection endpoint.",2
V10,OAuth dan OIDC,V10.3,OAuth Resource Server,V10.3.2,"Verifikasi bahwa resource server menegakkan keputusan authorization berdasarkan claims dari access token yang mendefinisikan delegated authorization. Jika claims seperti 'sub', 'scope', dan 'authorization_details' ada, claims tersebut harus menjadi bagian dari keputusan tersebut.",2
V10,OAuth dan OIDC,V10.3,OAuth Resource Server,V10.3.3,"Verifikasi bahwa jika sebuah keputusan access control mensyaratkan identifikasi pengguna unik dari sebuah access token (JWT atau token introspection response terkait), resource server mengidentifikasi pengguna dari claims yang tidak dapat dipindahtangankan (reassigned) ke pengguna lain. Umumnya, hal ini berarti menggunakan kombinasi claims 'iss' dan 'sub'.",2
V10,OAuth dan OIDC,V10.3,OAuth Resource Server,V10.3.4,"Verifikasi bahwa, jika resource server mensyaratkan kekuatan, metode, atau kebaruan (recentness) autentikasi tertentu, resource server tersebut memverifikasi bahwa access token yang dipresentasikan memenuhi batasan-batasan tersebut. Misalnya, jika ada, dengan menggunakan claims OIDC 'acr', 'amr', dan 'auth_time' secara berurutan.",2
V10,OAuth dan OIDC,V10.3,OAuth Resource Server,V10.3.5,"Verifikasi bahwa resource server mencegah penggunaan access token yang dicuri atau replay access token (dari pihak yang tidak berwenang) dengan mewajibkan sender-constrained access token, baik Mutual TLS untuk OAuth 2 maupun OAuth 2 Demonstration of Proof of Possession (DPoP).",3
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.1,Verifikasi bahwa authorization server memvalidasi redirect URI berdasarkan sebuah allowlist yang spesifik terhadap client dari URI yang telah didaftarkan sebelumnya (pre-registered) menggunakan exact string comparison.,1
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.2,"Verifikasi bahwa, jika authorization server mengembalikan authorization code pada authorization response, code tersebut hanya dapat digunakan sekali untuk sebuah token request. Untuk request kedua yang valid dengan sebuah authorization code yang telah digunakan sebelumnya untuk menerbitkan access token, authorization server harus menolak token request tersebut dan mencabut (revoke) semua token yang diterbitkan terkait dengan authorization code tersebut.",1
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.3,Verifikasi bahwa authorization code memiliki masa berlaku yang singkat (short-lived). Masa berlaku maksimum dapat mencapai 10 menit untuk aplikasi L1 dan L2 serta hingga 1 menit untuk aplikasi L3.,1
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.4,"Verifikasi bahwa untuk client tertentu, authorization server hanya mengizinkan penggunaan grant yang memang perlu digunakan oleh client tersebut. Perlu dicatat bahwa grant 'token' (Implicit flow) dan 'password' (Resource Owner Password Credentials flow) sudah tidak boleh digunakan lagi.",1
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.5,"Verifikasi bahwa authorization server memitigasi serangan refresh token replay untuk public client, sebaiknya menggunakan sender-constrained refresh token, yaitu Demonstrating Proof of Possession (DPoP) atau Certificate-Bound Access Token menggunakan mutual TLS (mTLS). Untuk aplikasi L1 dan L2, refresh token rotation dapat digunakan. Jika refresh token rotation digunakan, authorization server harus melakukan invalidasi terhadap refresh token setelah digunakan, dan mencabut semua refresh token untuk authorization tersebut jika sebuah refresh token yang sudah digunakan dan tidak valid diberikan kembali.",1
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.6,"Verifikasi bahwa, jika code grant digunakan, authorization server memitigasi serangan authorization code interception dengan mewajibkan proof key for code exchange (PKCE). Untuk authorization request, authorization server harus mewajibkan nilai 'code_challenge' yang valid dan tidak boleh menerima nilai 'code_challenge_method' 'plain'. Untuk token request, authorization server harus mewajibkan validasi parameter 'code_verifier'.",2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.7,"Verifikasi bahwa jika authorization server mendukung unauthenticated dynamic client registration, authorization server tersebut memitigasi risiko aplikasi client yang berbahaya. Authorization server harus memvalidasi metadata client seperti URI mana pun yang telah didaftarkan, memastikan persetujuan pengguna, dan memberikan peringatan kepada pengguna sebelum memproses sebuah authorization request dengan aplikasi client yang tidak tepercaya.",2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.8,"Verifikasi bahwa refresh token memiliki masa kedaluwarsa mutlak (absolute expiration), termasuk jika sliding refresh token expiration diterapkan.",2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.9,"Verifikasi bahwa refresh token dan reference access token dapat dicabut (revoked) oleh pengguna yang berwenang melalui user interface authorization server, guna memitigasi risiko client yang berbahaya atau token yang dicuri.",2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.10,"Verifikasi bahwa confidential client diautentikasi untuk client-to-authorized server backchannel requests seperti token requests, pushed authorization requests (PAR), dan token revocation requests.",2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.11,Verifikasi bahwa konfigurasi authorization server hanya memberikan scopes yang diperlukan kepada OAuth client.,2
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.12,"Verifikasi bahwa untuk client tertentu, authorization server hanya mengizinkan nilai 'response_mode' yang memang perlu digunakan oleh client tersebut. Misalnya, dengan membuat authorization server memvalidasi nilai ini terhadap nilai yang diharapkan atau dengan menggunakan pushed authorization request (PAR) atau JWT-secured Authorization Request (JAR).",3
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.13,Verifikasi bahwa grant type 'code' selalu digunakan bersama dengan pushed authorization requests (PAR).,3
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.14,"Verifikasi bahwa authorization server hanya menerbitkan sender-constrained (Proof-of-Possession) access token, baik menggunakan certificate-bound access token dengan mutual TLS (mTLS) maupun DPoP-bound access token (Demonstration of Proof of Possession).",3
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.15,"Verifikasi bahwa, untuk sebuah server-side client (yang tidak dieksekusi pada perangkat pengguna akhir), authorization server memastikan bahwa nilai parameter 'authorization_details' berasal dari backend client dan bahwa pengguna tidak telah memanipulasinya (tampered with). Misalnya, dengan mewajibkan penggunaan pushed authorization request (PAR) atau JWT-secured Authorization Request (JAR).",3
V10,OAuth dan OIDC,V10.4,OAuth Authorization Server,V10.4.16,"Verifikasi bahwa client bersifat confidential dan authorization server mewajibkan penggunaan metode client authentication yang kuat (berbasis kriptografi kunci publik dan tahan terhadap serangan replay), seperti mutual TLS ('tls_client_auth', 'self_signed_tls_client_auth') atau private key JWT ('private_key_jwt').",3
V10,OAuth dan OIDC,V10.5,OIDC Client,V10.5.1,"Verifikasi bahwa client (sebagai relying party) memitigasi serangan ID Token replay. Misalnya, dengan memastikan bahwa claim 'nonce' pada ID Token sesuai dengan nilai 'nonce' yang dikirimkan pada authentication request ke OpenID Provider (dalam OAuth2 disebut sebagai authorization request yang dikirimkan ke authorization server).",2
V10,OAuth dan OIDC,V10.5,OIDC Client,V10.5.2,"Verifikasi bahwa client mengidentifikasi pengguna secara unik dari claims pada ID Token, biasanya claim 'sub', yang tidak dapat dipindahtangankan (reassigned) ke pengguna lain (dalam scope sebuah identity provider).",2
V10,OAuth dan OIDC,V10.5,OIDC Client,V10.5.3,Verifikasi bahwa client menolak upaya authorization server yang berbahaya untuk menyamar sebagai authorization server lain melalui metadata authorization server. Client harus menolak metadata authorization server jika URL issuer pada metadata authorization server tersebut tidak sama persis dengan URL issuer yang telah dikonfigurasi sebelumnya (pre-configured) dan diharapkan oleh client.,2
V10,OAuth dan OIDC,V10.5,OIDC Client,V10.5.4,Verifikasi bahwa client memvalidasi bahwa ID Token memang dimaksudkan untuk digunakan oleh client tersebut (audience) dengan memeriksa bahwa claim 'aud' dari token sesuai dengan nilai 'client_id' untuk client tersebut.,2
V10,OAuth dan OIDC,V10.5,OIDC Client,V10.5.5,"Verifikasi bahwa, saat menggunakan OIDC back-channel logout, relying party memitigasi denial of service melalui forced logout dan cross-JWT confusion pada alur logout. Client harus memverifikasi bahwa logout token memiliki tipe yang benar dengan nilai 'logout+jwt', mengandung claim 'event' dengan nama member yang benar, dan tidak mengandung claim 'nonce'. Perlu dicatat bahwa juga direkomendasikan untuk memiliki masa kedaluwarsa yang singkat (misalnya, 2 menit).",2
V10,OAuth dan OIDC,V10.6,OpenID Provider,V10.6.1,"Verifikasi bahwa OpenID Provider hanya mengizinkan nilai 'code', 'ciba', 'id_token', atau 'id_token code' untuk response mode. Perlu dicatat bahwa 'code' lebih diutamakan daripada 'id_token code' (OIDC Hybrid flow), dan 'token' (Implicit flow apa pun) tidak boleh digunakan.",2
V10,OAuth dan OIDC,V10.6,OpenID Provider,V10.6.2,"Verifikasi bahwa OpenID Provider memitigasi denial of service melalui forced logout. Dengan memperoleh konfirmasi eksplisit dari pengguna akhir atau, jika ada, memvalidasi parameter pada logout request (yang diinisiasi oleh relying party), seperti 'id_token_hint'.",2
V10,OAuth dan OIDC,V10.7,Manajemen Consent,V10.7.1,"Verifikasi bahwa authorization server memastikan pengguna menyetujui (consent) setiap authorization request. Jika identitas client tidak dapat dipastikan, authorization server harus selalu secara eksplisit meminta consent kepada pengguna.",2
V10,OAuth dan OIDC,V10.7,Manajemen Consent,V10.7.2,"Verifikasi bahwa saat authorization server meminta consent pengguna, authorization server tersebut menyajikan informasi yang cukup dan jelas mengenai apa yang sedang disetujui. Jika berlaku, hal ini harus mencakup sifat dari authorization yang diminta (biasanya berdasarkan scope, resource server, detail authorization Rich Authorization Requests (RAR)), identitas aplikasi yang diberi wewenang, dan masa berlaku dari authorization tersebut.",2
V10,OAuth dan OIDC,V10.7,Manajemen Consent,V10.7.3,"Verifikasi bahwa pengguna dapat meninjau, mengubah, dan mencabut consent yang telah diberikan pengguna melalui authorization server.",2
V11,Cryptography,V11.1,Inventaris dan Dokumentasi Kriptografi,V11.1.1,"Verifikasi bahwa terdapat kebijakan terdokumentasi untuk manajemen kunci kriptografi dan sebuah siklus hidup kunci kriptografi yang mengikuti standar manajemen kunci seperti NIST SP 800-57. Hal ini harus mencakup memastikan bahwa kunci tidak dibagikan secara berlebihan (misalnya, dengan lebih dari dua entitas untuk shared secrets dan lebih dari satu entitas untuk private keys).",2
V11,Cryptography,V11.1,Inventaris dan Dokumentasi Kriptografi,V11.1.2,"Verifikasi bahwa sebuah inventaris kriptografi dilakukan, dipelihara, diperbarui secara berkala, dan mencakup semua kunci kriptografi, algoritma, serta sertifikat yang digunakan oleh aplikasi. Inventaris tersebut juga harus mendokumentasikan di mana kunci dapat dan tidak dapat digunakan dalam sistem, serta jenis data yang dapat dan tidak dapat dilindungi menggunakan kunci tersebut.",2
V11,Cryptography,V11.1,Inventaris dan Dokumentasi Kriptografi,V11.1.3,"Verifikasi bahwa mekanisme cryptographic discovery diterapkan untuk mengidentifikasi seluruh penggunaan cryptography dalam sistem, termasuk operasi enkripsi, hashing, dan signing.",3
V11,Cryptography,V11.1,Inventaris dan Dokumentasi Kriptografi,V11.1.4,"Verifikasi bahwa sebuah inventaris kriptografi dipelihara. Hal ini harus mencakup sebuah rencana terdokumentasi yang menguraikan jalur migrasi menuju standar kriptografi baru, seperti post-quantum cryptography, guna mengantisipasi ancaman di masa depan.",3
V11,Cryptography,V11.2,Implementasi Cryptography yang Aman,V11.2.1,Verifikasi bahwa implementasi yang telah tervalidasi secara industri (termasuk pustaka dan implementasi yang dipercepat oleh perangkat keras) digunakan untuk operasi kriptografi.,2
V11,Cryptography,V11.2,Implementasi Cryptography yang Aman,V11.2.2,"Verifikasi bahwa aplikasi dirancang dengan crypto agility sedemikian rupa sehingga algoritma random number, authenticated encryption, MAC, atau hashing, panjang kunci, rounds, cipher, dan mode dapat dikonfigurasi ulang, ditingkatkan (upgraded), atau diganti kapan saja, guna melindungi dari pembobolan (breaks) kriptografi. Demikian pula, harus dimungkinkan juga untuk mengganti kunci dan password serta melakukan re-enkripsi data. Hal ini akan memungkinkan peningkatan (upgrade) yang mulus menuju post-quantum cryptography (PQC), setelah implementasi dengan jaminan tinggi (high-assurance) dari skema atau standar PQC yang disetujui tersedia secara luas.",2
V11,Cryptography,V11.2,Implementasi Cryptography yang Aman,V11.2.3,"Verifikasi bahwa semua primitif kriptografi menggunakan tingkat keamanan minimal 128-bit berdasarkan algoritma, ukuran kunci, dan konfigurasi. Misalnya, sebuah kunci ECC 256-bit memberikan tingkat keamanan kira-kira 128 bit, sedangkan RSA memerlukan kunci 3072-bit untuk mencapai tingkat keamanan 128 bit.",2
V11,Cryptography,V11.2,Implementasi Cryptography yang Aman,V11.2.4,"Verifikasi bahwa semua operasi kriptografi bersifat constant-time, tanpa operasi 'short-circuit' pada perbandingan, kalkulasi, atau return, guna menghindari kebocoran informasi.",3
V11,Cryptography,V11.2,Implementasi Cryptography yang Aman,V11.2.5,"Verifikasi bahwa semua modul kriptografi gagal secara aman (fail securely), dan error ditangani dengan cara yang tidak memungkinkan terjadinya kerentanan, seperti serangan Padding Oracle.",3
V11,Cryptography,V11.3,Algoritma Enkripsi,V11.3.1,"Verifikasi bahwa block mode yang tidak aman (misalnya, ECB) dan skema padding yang lemah (misalnya, PKCS#1 v1.5) tidak digunakan.",1
V11,Cryptography,V11.3,Algoritma Enkripsi,V11.3.2,"Verifikasi bahwa hanya cipher dan mode yang disetujui, seperti AES dengan GCM, yang digunakan.",1
V11,Cryptography,V11.3,Algoritma Enkripsi,V11.3.3,"Verifikasi bahwa data yang terenkripsi dilindungi dari modifikasi yang tidak sah, sebaiknya dengan menggunakan metode authenticated encryption yang disetujui atau dengan mengombinasikan metode enkripsi yang disetujui dengan algoritma MAC yang disetujui.",2
V11,Cryptography,V11.3,Algoritma Enkripsi,V11.3.4,"Verifikasi bahwa nonces, initialization vectors, dan angka sekali pakai (single-use numbers) lainnya tidak digunakan untuk lebih dari satu pasangan kunci enkripsi dan elemen data. Metode pembuatannya harus sesuai untuk algoritma yang digunakan.",3
V11,Cryptography,V11.3,Algoritma Enkripsi,V11.3.5,Verifikasi bahwa kombinasi apa pun antara algoritma enkripsi dan algoritma MAC beroperasi dalam mode encrypt-then-MAC.,3
V11,Cryptography,V11.4,Hashing dan Fungsi Berbasis Hash,V11.4.1,"Verifikasi bahwa hanya fungsi hash yang disetujui yang digunakan untuk kasus penggunaan kriptografi secara umum, termasuk digital signatures, HMAC, KDF, dan random bit generation. Fungsi hash yang tidak diizinkan, seperti MD5, tidak boleh digunakan untuk tujuan kriptografi apa pun.",1
V11,Cryptography,V11.4,Hashing dan Fungsi Berbasis Hash,V11.4.2,"Verifikasi bahwa password disimpan menggunakan sebuah key derivation function yang disetujui dan membutuhkan komputasi intensif (juga dikenal sebagai ""fungsi hashing password""), dengan pengaturan parameter yang dikonfigurasi berdasarkan panduan terkini. Pengaturan tersebut harus menyeimbangkan antara keamanan dan performa agar serangan brute-force cukup sulit dilakukan sesuai tingkat keamanan yang dibutuhkan.",2
V11,Cryptography,V11.4,Hashing dan Fungsi Berbasis Hash,V11.4.3,"Verifikasi bahwa fungsi hash yang digunakan pada digital signatures, sebagai bagian dari autentikasi data atau integritas data, tahan terhadap collision (collision resistant) dan memiliki panjang bit yang sesuai. Jika ketahanan terhadap collision dibutuhkan, panjang output harus minimal 256 bit. Jika hanya ketahanan terhadap serangan second pre-image yang dibutuhkan, panjang output harus minimal 128 bit.",2
V11,Cryptography,V11.4,Hashing dan Fungsi Berbasis Hash,V11.4.4,Verifikasi bahwa aplikasi menggunakan key derivation function yang disetujui dengan parameter key stretching saat menurunkan (deriving) secret key dari password. Parameter yang digunakan harus menyeimbangkan antara keamanan dan performa untuk mencegah serangan brute-force membobol kunci kriptografi yang dihasilkan.,2
V11,Cryptography,V11.5,Nilai Acak (Random Values),V11.5.1,Verifikasi bahwa semua angka dan string acak yang dimaksudkan untuk tidak dapat ditebak (non-guessable) harus dihasilkan menggunakan cryptographically secure pseudo-random number generator (CSPRNG) dan memiliki entropi minimal 128 bit. Perlu dicatat bahwa UUID tidak memenuhi kondisi ini.,2
V11,Cryptography,V11.5,Nilai Acak (Random Values),V11.5.2,"Verifikasi bahwa mekanisme random number generation yang digunakan dirancang untuk bekerja secara aman, bahkan di bawah permintaan yang tinggi (heavy demand).",3
V11,Cryptography,V11.6,Public Key Cryptography,V11.6.1,"Verifikasi bahwa hanya algoritma kriptografi dan mode operasi yang disetujui yang digunakan untuk pembuatan dan seeding kunci, serta pembuatan dan verifikasi digital signature. Algoritma pembuatan kunci tidak boleh menghasilkan kunci yang tidak aman dan rentan terhadap serangan yang telah diketahui, misalnya, kunci RSA yang rentan terhadap Fermat factorization.",2
V11,Cryptography,V11.6,Public Key Cryptography,V11.6.2,Verifikasi bahwa algoritma kriptografi yang disetujui digunakan untuk key exchange (seperti Diffie-Hellman) dengan fokus untuk memastikan bahwa mekanisme key exchange menggunakan parameter yang aman. Hal ini akan mencegah serangan terhadap proses key establishment yang dapat mengakibatkan serangan adversary-in-the-middle atau pembobolan kriptografi.,3
V11,Cryptography,V11.7,Kriptografi Data yang Sedang Digunakan (In-Use),V11.7.1,"Verifikasi bahwa full memory encryption digunakan untuk melindungi data sensitif selagi sedang digunakan, mencegah akses oleh pengguna atau proses yang tidak berwenang.",3
V11,Cryptography,V11.7,Kriptografi Data yang Sedang Digunakan (In-Use),V11.7.2,"Verifikasi bahwa data minimization memastikan hanya jumlah data minimal yang terekspos selama pemrosesan, dan pastikan data dienkripsi segera setelah digunakan atau sesegera mungkin.",3
V12,Secure Communication,V12.1,Panduan Umum Keamanan TLS,V12.1.1,"Verifikasi bahwa hanya versi terbaru protokol TLS yang direkomendasikan yang diaktifkan, seperti TLS 1.2 dan TLS 1.3. Versi terbaru dari protokol TLS harus menjadi opsi yang diutamakan (preferred).",1
V12,Secure Communication,V12.1,Panduan Umum Keamanan TLS,V12.1.2,"Verifikasi bahwa hanya cipher suite yang direkomendasikan yang diaktifkan, dengan cipher suite terkuat diatur sebagai yang diutamakan (preferred). Aplikasi L3 hanya boleh mendukung cipher suite yang menyediakan forward secrecy.",2
V12,Secure Communication,V12.1,Panduan Umum Keamanan TLS,V12.1.3,Verifikasi bahwa aplikasi memvalidasi bahwa sertifikat client mTLS tepercaya sebelum menggunakan identitas sertifikat tersebut untuk authentication atau authorization.,2
V12,Secure Communication,V12.1,Panduan Umum Keamanan TLS,V12.1.4,"Verifikasi bahwa mekanisme pencabutan sertifikat (certificate revocation) yang tepat, seperti Online Certificate Status Protocol (OCSP) Stapling, diaktifkan dan dikonfigurasi.",3
V12,Secure Communication,V12.1,Panduan Umum Keamanan TLS,V12.1.5,"Verifikasi bahwa Encrypted Client Hello (ECH) diaktifkan pada pengaturan TLS aplikasi guna mencegah terekspornya metadata sensitif, seperti Server Name Indication (SNI), selama proses TLS handshake.",3
V12,Secure Communication,V12.2,Komunikasi HTTPS dengan Layanan yang Menghadap Eksternal,V12.2.1,"Verifikasi bahwa TLS digunakan untuk seluruh konektivitas antara client dan layanan berbasis HTTP yang menghadap eksternal, dan tidak berpindah kembali (fall back) ke komunikasi yang tidak aman atau tidak terenkripsi.",1
V12,Secure Communication,V12.2,Komunikasi HTTPS dengan Layanan yang Menghadap Eksternal,V12.2.2,Verifikasi bahwa layanan yang menghadap eksternal menggunakan sertifikat TLS yang tepercaya secara publik.,1
V12,Secure Communication,V12.3,Keamanan Komunikasi Umum Antar Layanan (Service to Service),V12.3.1,"Verifikasi bahwa sebuah protokol terenkripsi seperti TLS digunakan untuk seluruh koneksi masuk (inbound) dan keluar (outbound) menuju dan dari aplikasi, termasuk sistem monitoring, alat manajemen, remote access dan SSH, middleware, database, mainframe, sistem partner, atau API eksternal. Server tidak boleh berpindah kembali (fall back) ke protokol yang tidak aman atau tidak terenkripsi.",2
V12,Secure Communication,V12.3,Keamanan Komunikasi Umum Antar Layanan (Service to Service),V12.3.2,Verifikasi bahwa client TLS memvalidasi sertifikat yang diterima sebelum berkomunikasi dengan server TLS.,2
V12,Secure Communication,V12.3,Keamanan Komunikasi Umum Antar Layanan (Service to Service),V12.3.3,"Verifikasi bahwa TLS atau mekanisme transport encryption lain yang sesuai digunakan untuk seluruh konektivitas antara layanan internal berbasis HTTP dalam aplikasi, dan tidak berpindah kembali (fall back) ke komunikasi yang tidak aman atau tidak terenkripsi.",2
V12,Secure Communication,V12.3,Keamanan Komunikasi Umum Antar Layanan (Service to Service),V12.3.4,"Verifikasi bahwa koneksi TLS antar layanan internal menggunakan sertifikat yang tepercaya. Ketika sertifikat yang dihasilkan secara internal atau self-signed digunakan, layanan yang mengonsumsi (consuming service) harus dikonfigurasi untuk hanya mempercayai CA internal tertentu dan sertifikat self-signed tertentu.",2
V12,Secure Communication,V12.3,Keamanan Komunikasi Umum Antar Layanan (Service to Service),V12.3.5,"Verifikasi bahwa layanan yang berkomunikasi secara internal dalam suatu sistem (intra-service communications) menggunakan strong authentication untuk memastikan bahwa setiap endpoint terverifikasi. Metode strong authentication, seperti TLS client authentication, harus diterapkan untuk memastikan identitas, menggunakan public-key infrastructure dan mekanisme yang tahan terhadap serangan replay. Untuk arsitektur microservice, pertimbangkan penggunaan sebuah service mesh untuk menyederhanakan pengelolaan sertifikat dan meningkatkan keamanan.",3
V13,Configuration,V13.1,Dokumentasi Konfigurasi,V13.1.1,Verifikasi bahwa semua kebutuhan komunikasi untuk aplikasi terdokumentasi. Hal ini harus mencakup layanan eksternal yang diandalkan oleh aplikasi dan kasus-kasus di mana pengguna akhir mungkin dapat memberikan sebuah lokasi eksternal yang kemudian akan dihubungi oleh aplikasi.,2
V13,Configuration,V13.1,Dokumentasi Konfigurasi,V13.1.2,"Verifikasi bahwa untuk setiap layanan yang digunakan aplikasi, dokumentasi mendefinisikan jumlah maksimum koneksi paralel (concurrent) (misalnya, batas connection pool) dan bagaimana perilaku aplikasi ketika batas tersebut tercapai, termasuk mekanisme fallback atau recovery apa pun, guna mencegah kondisi denial of service.",3
