chapter_id,chapter_name,section_id,section_name,req_id,req_description,level1,level2,level3,cwe,nist
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.2,در صورت ذخیره‌سازی Lookup Secrets در سمت Backend برنامه، اگر مقدار آنتروپی کمتر از ۱۱۲ بیت باشند (معادل ۱۹ کاراکتر تصادفی الفبایی-عددی یا ۳۴ رقم تصادفی)، باید با یک الگوریتم تایید شده برای ذخیره رمز عبور و با استفاده از یک Salt تصادفی ۳۲ بیتی هش شوند. در صورتی که آنتروپی کد ۱۱۲ بیت یا بیشتر باشد، می‌توان از یک تابع هش استاندارد برای ذخیره سازی استفاده کرد.,,✓,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.3,Lookup Secrets کدهای احراز هویت خارج از باند (out of band) و تولید رمزهای یکبار مصرف مبتنی بر زمان(TOTP) همگی با استفاده از یک تولیدکننده عدد شبه تصادفی ‌رمزنگاری‌شده (CSPRNG) تولید شده باشند تا از تولید مقادیر قابل پیش‌بینی جلوگیری شود.,,✓,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.4,Lookup Secrets و کدهای احراز هویت خارج از باند (out of band) حداقل دارای ۲۰ بیت آنتروپی باشند (معمولاً ۴ کاراکتر تصادفی الفبایی-عددی یا ۶ رقم تصادفی برای رسیدن به این میزان آنتروپی کافی است).,,✓,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.5,درخواست‌ها، کدها یا توکن‌های احراز هویت خارج از باند (Out-of-Band) و همچنین رمزهای عبور یک‌بار مصرف مبتنی بر زمان (TOTP) دارای طول عمر مشخص باشند. حداکثر طول عمر برای درخواست‌های خارج از باند باید ۱۰ دقیقه و برای TOTP حداکثر ۳۰ ثانیه باشد.,,✓,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.6,امکان لغو (Revoke) هر عامل احراز هویت، از جمله دستگاه‌های فیزیکی، در صورت سرقت یا مفقود شدن وجود داشته باشد.,,,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.7,مکانیزم‌های احراز هویت بیومتریک فقط به‌عنوان عامل دوم و در کنار یکی از عوامل «چیزی که در اختیار دارید» یا «چیزی که کاربر می داند» مورد استفاده قرار می‌گیرند.,,,✓,,
V6,Authentication,V6.5,General Multi-factor authentication requirements,V6.5.8,اعتبارسنجی رمزهای یک‌بار مصرف مبتنی بر زمان (TOTP) بر اساس منبع زمانی از یک سرویس قابل اعتماد انجام می‌شود و نه بر اساس زمان ارائه‌شده توسط کلاینت یا منابع غیرقابل اعتماد.,,,✓,,
V6,Authentication,V6.6,Out-of-Band authentication mechanisms,V6.6.1,مکانیزم‌های احراز هویت مبتنی بر شبکه تلفن عمومی (PSTN) برای ارسال رمزهای یک‌بار مصرف (OTP) از طریق تماس تلفنی یا پیامک تنها در صورتی که شماره تلفن قبلا اعتبارسنجی شده باشد، یا روش‌های جایگزین قوی‌تر (رمزهای عبور یکبار مصرف مبتنی بر زمان) در دسترس باشند ارائه می‌شوند و سرویس‌دهنده باید کاربران را از ریسک‌های امنیتی این روش‌ها مطلع سازد. برای اپلیکیشن‌های سطح L3، استفاده از تماس تلفنی و پیامک به‌عنوان گزینه، مجاز نیست.,,✓,✓,,
V6,Authentication,V6.6,Out-of-Band authentication mechanisms,V6.6.2,درخواست‌ها، کدها یا توکن‌های احراز هویت خارج از باند (Out-of-Band) به درخواست احراز هویت اصلی که برای آن تولید شده‌اند متصل باشند و قابل استفاده برای درخواست‌های قبلی یا بعدی نباشند.,,✓,✓,,
V6,Authentication,V6.6,Out-of-Band authentication mechanisms,V6.6.3,مکانیزم‌های احراز هویت خارج از باند (Out-of-Band) مبتنی بر کد، در برابر حملات brute force از طریق اعمال کنترل محدودیت نرخ (Rate Limiting) محافظت شوند. همچنین، استفاده از کدی با حداقل ۶۴ بیت آنتروپی (Entropy)مدنظر قرار گیرد.,,✓,✓,,
V6,Authentication,V6.6,Out-of-Band authentication mechanisms,V6.6.4,در صورت استفاده از Push Notifications جهت احراز هویت چند عاملی، محدودیت نرخ (Rate Limiting) به منظور جلوگیری از حملات Push Bombing اعمال شده باشد. استفاده از تطبیق عدد Matching) Number) نیز می‌تواند به کاهش این ریسک کمک کند.,,,✓,,
V6,Authentication,V6.7,Cryptographic authentication mechanism,V6.7.1,گواهینامه‌های مورد استفاده برای تأیید ادعاهای احراز هویت رمزنگاری‌شده به گونه‌ای ذخیره شوند که از تغییر یا دستکاری آن‌ها محافظت شود.,,,✓,,
V6,Authentication,V6.7,Cryptographic authentication mechanism,V6.7.2,مقدار چالش (Challenge Nonce) حداقل ۶۴ بیت طول داشته باشد و از نظر آماری یکتا باشد یا حداقل در طول عمر دستگاه رمزنگاری منحصر به فرد باقی بماند.,,,✓,,
V6,Authentication,V6.8,Authentication with an Identity Provider,V6.8.1,اگر برنامه از چند ارائه‌دهنده هویت (IdP) پشتیبانی می‌کند، امکان جعل هویت کاربر از طریق یک ارائه‌دهنده هویت دیگر وجود نداشته باشد (برای مثال، با استفاده از شناسه کاربری یکسان). مکانیسم استاندارد برای جلوگیری از این تهدید، این است که برنامه، کاربران را با استفاده از ترکیب شناسه IdP (به‌عنوان فضای نام یا (namespace و شناسه کاربر در آن، IdP ثبت و شناسایی کند.,,✓,✓,,
V6,Authentication,V6.8,Authentication with an Identity Provider,V6.8.2,وجود و یکپارچگی امضاهای دیجیتال بر روی تصدیق‌های (تقاضاها یا ادعاهای) احراز هویت برای مثال بر روی (توکن‌های JWT یا SAML assertions) همواره اعتبارسنجی می‌شود و هرگونه تصدیقی که فاقد امضا یا دارای امضای نامعتبر باشد، رد می‌گردد.,,✓,✓,,
V6,Authentication,V6.8,Authentication with an Identity Provider,V6.8.3,(تقاضاها یا ادعاهای) تصدیق‌های SAML به‌صورت منحصربه‌فرد پردازش شده و تنها یک‌بار در بازه‌ی اعتبار خود استفاده می‌شوند تا از حملات بازپخش (Replay Attacks) جلوگیری گردد.,,✓,✓,,
V6,Authentication,V6.8,Authentication with an Identity Provider,V6.8.4,اگر برنامه‌ای از یک ارائه‌دهنده هویت (IdP) جداگانه استفاده می‌کند و انتظار قدرت، روش‌ها یا تازگی احراز هویت خاصی را برای عملکردهای خاص دارد، برنامه این موضوع را با استفاده از اطلاعات برگردانده شده توسط IdP تأیید می‌کند. به عنوان مثال، اگر از OIDC استفاده شود، این کار می‌تواند با اعتبارسنجی ادعاهای (Claims) موجود در توکن شناسایی (ID Token) مانند «amr»، «acr» و «auth_time» (در صورت وجود) انجام شود. اگر ارائه‌دهنده هویت این اطلاعات را ارائه نکند، برنامه باید یک روش جایگزین مستندسازی‌شده داشته باشد که فرض می‌کند حداقل سطح احراز هویت استفاده شده است (مثلاً احراز هویت تک‌عاملی با نام کاربری و گذرواژه).,,✓,✓,,
V7,Session Management,V7.1,Session Management Documentation,V7.1.1,بازه عدم فعالیت نشست کاربر و بیشینه طول عمر نشست قبل از احراز هویت مجدد، در ترکیب با سایر کنترل‌ها مستند و متناسب سازی شود. مستند سازی انجام شده باید شامل توجیه برای هر انحراف(نقض) از الزامات احراز هویت مجدد NIST SP 800-63B باشد.,,✓,✓,,
V7,Session Management,V7.1,Session Management Documentation,V7.1.2,در مستند باید تعداد نشست همزمان مجاز برای یک کاربر و همچنین رفتار و اعمال مناسب برای زمانی که این تعداد به حداکثر رسید مشخص شود.,,✓,✓,,
V7,Session Management,V7.1,Session Management Documentation,V7.1.3,تمام سیستم‌هایی که نشست‌های کاربر را به عنوان بخشی از یک اکوسیستم مدیریت هویت فدرال(مانند سیستم‌های (SSO ایجاد و مدیریت می‌کنند، باید در کنار سایر کنترل‌های مربوط به طول عمر نشست‌ها، خاتمه آن‌ها و هرگونه شرایط دیگری که نیاز به احراز هویت مجدد دارد، مستند شوند.,,✓,✓,,
V7,Session Management,V7.2,Fundamental Session Management Security,V7.2.1,برنامه کاربردی باید تمام بررسی‌های توکن نشست‌ را با استفاده از یک سرویس backend مطمئن انجام دهد.,✓,✓,✓,,
V7,Session Management,V7.2,Fundamental Session Management Security,V7.2.2,برنامه کاربردی که از هر یک از توکن‌های Self-Contained یا reference که به صورت پویا برای مدیریت نشست تولید شده‌اند استفاده کند اما از از کلیدهای API ثابت و کلید‌ها استفاده نکند.,✓,✓,✓,,
V7,Session Management,V7.2,Fundamental Session Management Security,V7.2.3,در صورتی که برای نمایش نشست کاربر از توکن‌های reference استفاده می شود، این توکن‌ها منحصر به فرد بوده و با استفاده از یک تولید کننده عدد شبه تصادفی امن رمزنگاری(CSPRNG) که دارای انتروپی حداقل128 بیتی است تولید شوند.,✓,✓,✓,,
V7,Session Management,V7.2,Fundamental Session Management Security,V7.2.4,برنامه کاربردی در هنگام احراز هویت کاربر یک توکن نشست جدید تولید نماید که شامل احراز هویت مجدد و ابطال توکن نشست کنونی است.,✓,✓,✓,,
V7,Session Management,V7.3,Session Timeout,V7.3.1,بر اساس تحلیل ریسک و تصمیمات امنیتی مستند شده، پس از گذشت مهلت زمانی عدم فعالیت، کاربر مجبور به احراز هویت مجدد گردد.,,✓,✓,,
V7,Session Management,V7.3,Session Timeout,V7.3.2,بر اساس تحلیل ریسک و تصمیمات امنیتی مستند شده، پس از گذشت بیشینه زمان مطلق طول عمر، کاربر مجبور به احراز هویت مجدد گردد.,,✓,✓,,
V7,Session Management,V7.4,Session Termination,V7.4.1,در مواقعی که فرآیند خاتمه نشست کاربر فعال می‌شود (مانند خروج کاربر یا انقضای نشست)، برنامه اجازه هیچ فعالیتی را به آن نشست نمی‌دهد. برای Reference tokens یا stateful session، این به معنی نامعتبرسازی اطلاعات نشست در برنامه Backend می‌باشد. برنامه‌هایی که از توکن‌های Self-contained استفاده می‌کنند نیاز به راه حل‌هایی نظیر نگهداری فهرستی از توکن‌های خاتمه‌یافته، عدم پذیرش توکن‌هایی که پیش از یک تاریخ و زمان مشخص برای هر کاربر تولید شده‌اند، یا چرخش کلید امضای مخصوص هر کاربر دارند.,✓,✓,✓,,
V7,Session Management,V7.4,Session Termination,V7.4.2,برنامه کاربردی تمامی نشست‌های فعال را در زمانی که حساب کاربری غیرفعال یا حذف می‌شود را ابطال نماید. (مانند کارمندی که شرکت را ترک می‌کند),✓,✓,✓,,
V7,Session Management,V7.4,Session Termination,V7.4.3,برنامه کاربردی قابلیت ارائه گزینه ابطال تمامی نشست های فعال دیگر را پس از یک تغییر موفقیت آمیز یا حذف هریک از عوامل احراز هویت (نظیر تغییر پسورد از طریق ریست یا بازنشانی و در صورت وجود به روزرسانی تنظیمات MFA ) را داشته باشد.,,✓,✓,,
V7,Session Management,V7.4,Session Termination,V7.4.4,تمامی صفحاتی که نیازمند احراز هویت هستند دارای دسترسی آسان و مشخص به فرآیند خروج باشند.,,✓,✓,,
V7,Session Management,V7.4,Session Termination,V7.4.5,مدیران برنامه کاربردی قادر به ابطال نشست‌های فعال برای یک شخص یا تمامی کاربران باشند.,,✓,✓,,
V7,Session Management,V7.5,Defenses Against Session Abuse,V7.5.1,برنامه کاربردی قبل از اعطای مجوز تغییر ویژگی‌های حساس حساب کاربری که بر روی احراز هویت تاثیر دارد نظیر آدرس ایمیل، شماره تلفن، تنظیمات MFA یا اطلاعات دیگر که در بازگردانی حساب کاربری مورد استفاده قرار می‌گیرند، به احراز هویت مجدد کامل نیاز دارد.,,✓,✓,,
V7,Session Management,V7.5,Defenses Against Session Abuse,V7.5.2,حساب‌های کاربری قادر به دیدن(پس از احراز هویت مجدد با حداقل یک عامل) و ابطال یک یا همه نشست‌های فعال باشد.,,✓,✓,,
V7,Session Management,V7.5,Defenses Against Session Abuse,V7.5.3,برنامه کاربردی قبل از اجرای تراکنش‌ها یا عملیات‌های حساس نیازمند احراز هویت مجدد با حداقل یک عامل یا صحت سنجی ثانویه باشد.,,,✓,,
V7,Session Management,V7.6,Federated Re-authentication,V7.6.1,طول عمر و ابطال نشست بین RP و idp طبق سند- که نیازمند احرازهویت مجدد در زمان مورد نیاز مانند وقتی که بیشینه زمان بین رخداد احراز هویت idp رسیده باشد- انجام شود.,,✓,✓,,
V7,Session Management,V7.6,Federated Re-authentication,V7.6.2,ساخت نشست‌ها نیاز به رضایت کاربر یا یک اقدام صریح دارد که بدین صورت از ایجاد نشست‌های جدید برنامه بدون تعامل کاربر جلوگیری می‌شود.,,✓,✓,,
V8,Authorization,V8.1,Authorization Documentation,V8.1.1,مستند اعطای مجوز باید شامل قوانینی به منظور محدودسازی دسترسی در سطح عملکرد و دسترسی مبتنی بر داده بر اساس مجوزهای کاربران و ویژگی‌های منابع باشد.,✓,✓,✓,,
V8,Authorization,V8.1,Authorization Documentation,V8.1.2,مستند اعطای مجوز باید قوانینی را برای محدودیت‌های دسترسی در سطح Field بر اساس مجوزهای کاربران و ویژگی‌های منابع تعریف نماید(هر دو دسترسی خواندن و نوشتن). توجه داشته باشید که این قوانین ممکن است به مقادیر دیگر ویژگی‌های شیء داده ی مربوطه (Relevant Data Object) بستگی داشته باشند، مانند حالت (state) یا وضعیت (status).,,✓,✓,,
V8,Authorization,V8.1,Authorization Documentation,V8.1.3,مستند برنامه کاربردی باید ویژگی‌های محیطی و زمینه‌ای (شامل و نه محدود به زمان روز، مکان، آدرس IP یا دستگاه) که در برنامه کاربردی به منظور اتخاذ تصمیمات امنیتی (نظیر آن دسته از تصمیماتی که مربوط به احراز هویت و اعطای مجوز می باشد) را مشخص کند.,,,✓,,
V8,Authorization,V8.1,Authorization Documentation,V8.1.4,مستندات احراز هویت و اعطای مجوز، علاوه بر اعطای مجوز در سطح Field، سطح عملکرد و داده‌های خاص، چگونگی استفاده از عوامل محیطی و زمینه‌ای در اتخاذ تصمیمات را مشخص نماید.,,,✓,,
V8,Authorization,V8.2,General Authorization Design,V8.2.1,برنامه کاربردی باید از محدود بودن دسترسی‌‌های در سطح عملکرد به مشتریانی که دارای دسترسی صریح هستند اطمینان حاصل نماید.,✓,✓,✓,,
V8,Authorization,V8.2,General Authorization Design,V8.2.2,برنامه کاربردی باید از محدود بودن دسترسی‌‌های در سطح داده به مشتریانی که دارای دسترسی صریح به اقلام داده‌ای خاص هستند اطمینان حاصل نماید تا از این طریق خطر آسیب پذیری IDOR و broken object level authorization را کاهش دهد .,✓,✓,✓,,
V8,Authorization,V8.2,General Authorization Design,V8.2.3,برنامه کاربردی دسترسی در سطح Field را با مجوزهای صریح به Field ها برای مصرف کنندگان جهت کاهش خطر broken object property level authorization (BOPLA) محدود کرده باشد.,,✓,✓,,
V8,Authorization,V8.2,General Authorization Design,V8.2.4,کنترل‌های امنیتی تطبیقی که بر اساس ویژگی‌های محیطی و زمینه‌ای کاربر (مانند زمان روز، مکان، آدرس IP یا دستگاه) هستند، برای تصمیم‌گیری‌های احراز هویت (Authentication) و مجوزدهی (Authorization) طبق مستندات برنامه پیاده‌سازی شده‌اند. این کنترل‌ها باید هم در زمان تلاش کاربر برای شروع یک نشست (Session) جدید و هم در طول یک نشست فعال، اعمال شوند.,,,✓,,
V8,Authorization,V8.3,Operation Level Authorization,V8.3.1,برنامه کاربردی قوانین مجوزدهی را در یک لایه سرویس معتبر اعمال نموده و بر آن دسته از کنترل‌هایی که مصرف کنندگان نامعتبر قادر به دستکاری آن‌ها هستند متکی نباشد. (نظیر جاوا اسکریپت سمت کاربر),✓,✓,✓,,
V8,Authorization,V8.3,Operation Level Authorization,V8.3.2,در مواقعی که امکان اعمال فوری تغییرات وجود ندارد (مثلاً وقتی که سیستم برای تصمیم‌گیری در مجوزدهی از توکن‌های Self-Contained مثل JWT استفاده می‌کند که اطلاعات را داخل خود ذخیره کرده و تا زمان انقضا تغییر نمی‌کنند)، باید کنترل‌های جبرانی وجود داشته باشد. این کنترل‌ها باید بتوانند زمانی که کاربر عملی را انجام می‌دهد که دیگر مجاز به آن نیست، هشدار بدهند و تغییر را برگردانند. با این حال، توجه کنید که این راهکار جایگزین نمی‌تواند جلوی نشت اطلاعات را بگیرد.,,,✓,,
V8,Authorization,V8.3,Operation Level Authorization,V8.3.3,دسترسی به یک object بر اساس مجوزهای کاربری شخص درخواست کننده(مثال: مصرف کننده) باشد نه بر اساس مجوز‌های یک واسطه یا سرویسی که به نمایندگی از او عمل می‌کند. بطور مثال، در صورتی که یک مصرف کننده یک وب سرویس را با استفاده از یک توکن self-contained برای احراز هویت فراخوانی می‌کند و سپس آن سرویس اطلاعات را از یک سرویس دیگر درخواست می‌کند، سرویس دوم باید همان توکن مصرف کننده را استفاده کند، نه یک توکن سرویس-به-سرویس (Machine-to-Machine token) که متعلق به سرویس اول است، تا تصمیمات مجوزدهی دقیقاً بر اساس مجوزهای کاربر گرفته شوند.,,,✓,,
V8,Authorization,V8.4,Other Authorization Considerations,V8.4.1,برنامه های کاربردی چند کاربره(multi tenants) از کنترل های cross-tenant به منظور تضمین این امر که عملیات‌های مصرف کنندگان هرگز کاربرانی (tenants) را که مجوز تعامل با آنها را ندارند را تحت تأثیر قرار نمی‌دهد.,,✓,✓,,
V8,Authorization,V8.4,Other Authorization Considerations,V8.4.2,دسترسی به درگاه‌های پیکربندی شامل چندین لایه امنیتی از قبیل تأیید مداوم هویت مصرف‌کننده، ارزیابی وضعیت امنیتی دستگاه و تحلیل ریسک زمینه‌ای باشد تا از این طریق اطمینان حاصل شود که موقعیت شبکه‌ای یا نقاط پایانی معتبر تنها عوامل برای مجوزدهی نیستند اگر چه که این عوامل احتمال دسترسی غیرمجاز را کاهش می‌دهند.,,,✓,,
V9,Self-contained Tokens,V9.1,Token source and integrity,V9.1.1,قبل از پذیرش محتوای توکن‌ها، آن‌ها را با استفاده از امضای دیجیتال یا MAC به منظور حفاظت در مقابل دستکاری‌ها مورد اعتبارسنجی قرار داده شود.,✓,✓,✓,,
V9,Self-contained Tokens,V9.1,Token source and integrity,V9.1.2,فقط الگوریتم‌های موجود در لیست مجاز قادر به استفاده در ساخت و صحت سنجی توکن‌های self-contained در یک زمینه مشخص باشند. این لیست مجاز باید در حالت ایده آل شامل هم الگوریتم‌های متقارن و هم نامتقارن‌ها باشد و نباید شامل الگوریتم‌های NONE باشد. در صورتی که هر دو الگوریتم‌های متقارن و نانتقارن مورد نیاز باشند کنترل‌های بیشتری باید به منظور جلوگیری از سردرگمی کلید‌ها(key Confusion) بکار گرفته شود.,✓,✓,✓,,
V9,Self-contained Tokens,V9.1,Token source and integrity,V9.1.3,"به منظور جلوگیری از مشخص نمودن منابع غیر مطمئن و کلید‌ها توسط مهاجمین، موارد کلیدی که در اعتبارسنجی توکن‌های self-contained مورد استفاده قرار می‌گیرند، از منابع از پیش پیکربندی شده مطمئنی که برای صادر کننده توکن است تعیین شود. برای JWTs و سایر ساختارهای JWS ، هدرهایی نظیر ‘jku’, ‘x5u’ و ‘jwk’ باید با یک لیست مجاز از منابع مطمئن مورد اعتبارسنجی قرار گیرند.",✓,✓,✓,,
V9,Self-contained Tokens,V9.2,Token content,V9.2.1,اگر یک بازه زمانی معتبر در داده‌های توکن وجود داشته باشد، توکن و محتوای آن تنها در صورتی پذیرفته می‌شوند که زمان بررسی در این بازه زمانی معتبر باشد. به عنوان مثال، برای JWTها، ادعاهای 'nbf' و 'exp' باید تایید شوند.,✓,✓,✓,,
V9,Self-contained Tokens,V9.2,Token content,V9.2.2,سرویسی که یک توکن دریافت می‌کند قبل از پذیرش محتوای آن، از لحاظ درستی نوع بررسی نموده و برای هدف مشخص شده در نظر گیرد. بطور مثال، فقط توکن‌های access می‌توانند به منظور تصمیمات مجوزی و فقط توکن های ID می‌توانند به منظور اثبات هویت کاربر مورد پذیرش قرار گیرند.,,✓,✓,,
V9,Self-contained Tokens,V9.2,Token content,V9.2.3,یک سرویس فقط توکن‌هایی را بپذیرد که به منظور استفاده توسط آن سرویس هستند(audience).برای JWT ها،این امر می‌تواند از طریق اعتبارسنجی ادعای 'aud' با یک لیست مجاز تعریف شده در سرویس صورت پذیرد.,,✓,✓,,
V9,Self-contained Tokens,V9.2,Token content,V9.2.4,اگر صادر کننده توکن از کلید خصوصی مشابهی برای audienceهای متفاوت استفاده می‌کند، توکن‌های تولید شده دارای محدودیت مخاطبی باشند که بطور منحصر به فردی مخاطبین مورد نظر را مشخص می‌کند. این امر از استفاده مجدد توکن توسط مخاطب ناخواسته جلوگیری می‌کند. در صورتی که شناسه مخاطب به صورت پویا مشخص شده باشد، صادرکننده توکن باید این مخاطبین را به منظور اطمینان از عدم جعل هویت مخاطب مورد اعتبارسنجی قرار دهد.,,✓,✓,,
V10,OAuth and OIDC,V10.1,Generic OAuth and OIDC Security,V10.1.1,توکن‌ها باید فقط به مؤلفه‌هایی ارسال شوند که به‌طور دقیق به آن‌ها نیاز دارند. برای مثال، هنگام استفاده از الگوی Backend-for-Frontend برای برنامه‌های JavaScript مبتنی بر مرورگر، Access Tokens و Refresh Tokens باید فقط برای Backend قابل دسترس باشند.,,✓,✓,,
V10,OAuth and OIDC,V10.1,Generic OAuth and OIDC Security,V10.1.2,Client باید فقط مقادیری را از Authorization Server بپذیرد (مانند Authorization Code یاID Token ) که این مقادیر حاصل از یک Authorization Flow باشند که توسط همان نشست (Session) و تراکنش User Agent آغاز شده است. این موضوع مستلزم آن است که Secretهای تولیدشده توسط کلاینت مانند code_verifier در PKCE، یا مقادیر state و nonce در OIDC قابل حدس زدن نباشند، مخصوص همان تراکنش باشند، و به‌صورت امن هم به کلاینت و هم به نشست (Session) مرورگری که تراکنش در آن شروع شده، متصل شده باشند.,,✓,✓,,
V10,OAuth and OIDC,V10.2,OAuth Client,V10.2.1,درCode Flow، باید OAuth Client در برابر حملاتBrowser-based Request Forgery که معمولاً با عنوان Cross-Site Request Forgery (CSRF) شناخته می‌شوند و درخواست‌های توکن را ایجاد می‌کنند، محافظت داشته باشد. این محافظت باید با استفاده از قابلیت PKCE یا با بررسی پارامترstate که در درخواست احراز مجوز ارسال شده است.,,✓,✓,,
V10,OAuth and OIDC,V10.2,OAuth Client,V10.2.2,اگر OAuth Client بتواند با بیش از یک Authorization Server تعامل داشته باشد، باید دارای سازوکاری برای دفاع در برابر Mix-up Attacks باشد. برای مثال، می‌تواند الزام کند که Authorization Server مقدار پارامتر ‘iss’ را برگرداند و این مقدار هم درAuthorization Response و هم درToken Response اعتبارسنجی شود.,,✓,✓,,
V10,OAuth and OIDC,V10.2,OAuth Client,V10.2.3,OAuth Client باید فقطScopes (یا سایر پارامترهای مجوزدهی) مورد نیاز را در درخواست‌ها به Authorization Server درخواست کند.,,,✓,,
V10,OAuth and OIDC,V10.3,OAuth Resource Server,V10.3.1,Resource Server باید فقط Access Tokenهایی را بپذیرد که برای استفاده با همان سرویس در نظر گرفته شده‌اند(Audience). Audience می‌تواند در یک Access Token ساختاریافته (مانند مقدار aud در JWT) درج شده باشد، یا از طریق Token Introspection Endpoint بررسی شود.,,✓,✓,,
V10,OAuth and OIDC,V10.3,OAuth Resource Server,V10.3.2,Resource Server باید تصمیمات مجوزدهی (Authorization Decisions) را بر اساس Claims موجود در Access Token که واگذاری مجوز (Delegated Authorization) را تعریف می‌کنند، اعمال کند. اگر Claimsهایی مانند sub، scope و authorization_details موجود باشند، باید جزو فرآیند تصمیم‌گیری قرار گیرند.,,✓,✓,,
V10,OAuth and OIDC,V10.3,OAuth Resource Server,V10.3.3,اگر برای گرفتن یک تصمیم کنترل دسترسی، لازم است یک کاربرِ یکتا از داخل Access Token (چه JWT و چه پاسخ Token Introspection ) شناسایی شود، سرور منبع (Resource Server) کاربر را از روی Claimهایی شناسایی کند که قابل اختصاص‌دادن به کاربران دیگر نیستند. معمولاً این یعنی استفاده از ترکیب دو Claim یعنی 'iss' (صادرکننده توکن) و 'sub' (شناسه یکتای کاربر),,✓,✓,,
V10,OAuth and OIDC,V10.3,OAuth Resource Server,V10.3.4,اگر Resource Server نیازمند قدرت، روش یا تازگی خاص احراز هویت باشد، بررسی کند که Access Token ارائه‌شده این محدودیت‌ها را برآورده می‌کند. برای مثال، در صورت وجود، از Claimsهای OIDC مانند acr، amr و auth_time به ترتیب استفاده شود.,,✓,✓,,
V10,OAuth and OIDC,V10.3,OAuth Resource Server,V10.3.5,تأیید کنید که Resource Server از استفاده از Access Tokenهای سرقت‌شده یا Replay توکن‌ها (توسط افراد غیرمجاز) جلوگیری کند، با الزام استفاده از Sender-Constrained Access Tokens، مانند Mutual TLS برای OAuth 2 یا OAuth2 Demonstration of Proof of Possession (DPoP).,,,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.1,سرور احراز هویت باید آدرس‌های بازگشتی (Redirect URI) را بر اساس فهرست مجاز (Allowlist) از URIهای از پیش‌ثبت‌شده و مخصوص هر کلاینت، با استفاده از مقایسه دقیقِ رشته‌ای Comparison) (Exact String اعتبارسنجی می‌کند.,✓,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.2,اگر Authorization Server کد احراز مجوز (Authorization Code) را در Authorization Response برمی‌گرداند، این کد فقط یک‌بار برای درخواست توکن باید قابل استفاده باشد. برای دومین درخواست معتبر با یک Authorization Code که قبلاً برای صدور Access Token استفاده شده است، Authorization Server باید درخواست توکن را رد کند و هر توکن صادرشده‌ی مرتبط با آن Authorization Code را باطل نماید.,✓,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.3,تأیید کنید که Authorization Code دارای مدت زمان معتبر بودن محدود باشد. حداکثر طول عمر می‌تواند برای برنامه‌های کاربردی در سطوح L1 و L2 تا ۱۰ دقیقه و برای برنامه‌های کاربردی در سطح L3 تا ۱ دقیقه باشد.,✓,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.4,برای یک Client مشخص، Authorization Server فقط استفاده از Grantهایی را مجاز بداند که آن Client به استفاده از آن‌ها نیاز دارد. توجه داشته باشید که Grantهای ‘token’ (Implicit Flow) و ‘password’ (Resource Owner Password Credentials Flow) دیگر نباید استفاده شوند.,✓,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.5,Authorization Server باید حملات Refresh Token Replay را برای Public Clientها کاهش دهد، ترجیحاً با استفاده از Sender-Constrained Refresh Tokens، یعنی Demonstrating Proof of Possession (DPoP) یا Certificate-Bound Access Tokens با استفاده از Mutual TLS (mTLS). برای برنامه‌های L1 و L2، می‌توان از Refresh Token Rotation استفاده کرد. اگر Refresh Token Rotation به‌کار گرفته شود، Authorization Server باید پس از استفاده، Refresh Token را باطل کند و اگر یک Refresh Token که قبلاً استفاده و باطل شده ارائه شود، تمام Refresh Tokenهای مربوط به آن مجوز را ابطال نماید.,✓,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.6,اگر از Code Grant استفاده شود، Authorization Server باید حملات Authorization Code Interception را با الزام به استفاده از Proof Key for Code Exchange (PKCE) کاهش دهد. برای Authorization Requestها، Authorization Server باید یک مقدار معتبر برای 'code_challenge' الزام کند و نباید مقدار 'code_challenge_method' از نوع 'plain' را بپذیرد. برای Token Request، باید اعتبارسنجی پارامتر 'code_verifier' الزامی باشد.,,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.7,اگر Authorization Server از Unauthenticated Dynamic Client Registration پشتیبانی می‌کند، ریسک مربوط به Client Applicationهای مخرب را باید کاهش دهد. این کار باید شامل اعتبارسنجی Client Metadata (مانند هر Registered URI)، اطمینان از رضایت کاربر، و هشدار به کاربر پیش از پردازش یک Authorization Request با یک Client Application غیرقابل اعتماد باشد.,,✓,✓,,
V10,OAuth and OIDC,V10.4,OAuth Authorization Server,V10.4.8,Refresh Tokenها باید دارای یک انقضای مطلق (Absolute Expiration) باشند، حتی اگر از Sliding Refresh Token Expiration استفاده شود.,,✓,✓,,
